1999-01-15 00:00:00	 107	 3	
-1353.069336	6.0676001 	 6.0676001
-1396.579956	6.0848481 	 6.0848481
-1441.108643	6.1028577 	 6.1028577
-1486.667847	6.1212173 	 6.1212173
-1533.269409	6.1405774 	 6.1405774
-1580.925171	6.1601884 	 6.1601884
-1629.646606	6.1803075 	 6.1803075
-1679.444824	6.2010956 	 6.2010956
-1730.330322	6.2220187 	 6.2220187
-1782.313599	6.2442910 	 6.2442910
-1835.404541	6.2660184 	 6.2660184
-1889.612671	6.2882069 	 6.2882069
-1944.947144	6.3101336 	 6.3101336
-2001.416626	6.3324678 	 6.3324678
-2059.029053	6.3541803 	 6.3541803
-2117.792480	6.3758659 	 6.3758659
-2177.714111	6.3970085 	 6.3970085
-2238.800293	6.4171656 	 6.4171656
-2301.057617	6.4361961 	 6.4361961
-2364.491699	6.4530249 	 6.4530249
-2429.107666	6.4692831 	 6.4692831
-2494.910156	6.4829014 	 6.4829014
-2561.903076	6.4966950 	 6.4966950
-2630.089844	6.5074627 	 6.5074627
-2699.473633	6.5173337 	 6.5173337
1999-07-15 00:00:00	 107	 3	
   -1.018237	0.4743179 	 0.4743179
   -3.165747	0.4634739 	 0.4634739
   -5.464963	0.4329446 	 0.4329446
   -7.920377	0.3943104 	 0.3943104
  -10.536604	0.3573702 	 0.3573702
  -13.318384	0.3327306 	 0.3327306
  -16.270586	0.3269529 	 0.3269529
  -19.398211	0.3450506 	 0.3450506
  -22.706392	0.3845188 	 0.3845188
  -26.200399	0.4404156 	 0.4404156
  -29.885643	0.5098257 	 0.5098257
  -33.767673	0.5928026 	 0.5928026
  -37.852192	0.6913413 	 0.6913413
  -42.145039	0.8149962 	 0.8149962
  -46.652210	0.9750948 	 0.9750948
  -51.379860	1.1838049 	 1.1838049
  -56.334286	1.4438999 	 1.4438999
  -61.521957	1.7579229 	 1.7579229
  -66.949493	2.1181532 	 2.1181532
  -72.623688	2.5039344 	 2.5039344
  -78.551498	2.8969777 	 2.8969777
  -84.740044	3.2809216 	 3.2809216
  -91.196632	3.6345807 	 3.6345807
  -97.928726	3.9472379 	 3.9472379
 -104.943977	4.2161426 	 4.2161426
 -112.250206	4.4409631 	 4.4409631
 -119.855431	4.6258771 	 4.6258771
